event_id,customer_id,event_type,page_url,event_timestamp,device_type,time_diff,new_session,session_id
736,40.0, page_view,/products,2025-02-13 09:10:00+00:00,Other,9 days 12:13:08,True,2
1418,40.0,add-to-cart,/help,2025-03-31 11:18:27+00:00,Desktop,46 days 02:08:27,True,3
1690,40.0,Logout,/help,2025-05-02 08:53:54+00:00,Mobile,31 days 21:35:27,True,4
924,40.0,Logout,/home,2025-06-07 14:37:36+00:00,Other,36 days 05:43:42,True,5
606,40.0,logout,/home,2025-07-16 06:59:00+00:00,Desktop,38 days 16:21:24,True,6
1550,41.0, purchase ,/product/101,2025-01-25 12:35:33+00:00,Mobile,,False,0
647,41.0,Add_To_Cart,/search,2025-02-07 19:18:09+00:00,Mobile,13 days 06:42:36,True,1
951,41.0,purchase,/product/101,2025-02-12 19:22:00+00:00,Other,5 days 00:03:51,True,2
981,41.0,purchase,/cart,2025-02-23 18:43:00+00:00,Mobile,10 days 23:21:00,True,3
1886,41.0,Add_To_Cart,/products,2025-03-13 07:20:49+00:00,Mobile,17 days 12:37:49,True,4
543,41.0,page_view,/products,2025-03-15 04:11:16+00:00,Mobile,1 days 20:50:27,True,5
1062,41.0,logout,/home,2025-04-09 06:22:34+00:00,Other,25 days 02:11:18,True,6
1487,41.0,Search,/search,2025-04-26 21:08:00+00:00,Desktop,17 days 14:45:26,True,7
1753,41.0, page_view,/product/105,2025-05-25 00:01:00+00:00,Desktop,28 days 02:53:00,True,8
1726,41.0,clik,/home,2025-06-26 16:20:52+00:00,Mobile,32 days 16:19:52,True,9
1703,42.0,Click,/help,2025-02-13 21:53:22+00:00,Other,,False,0
1175,42.0,Logout,/checkout,2025-02-19 10:33:00+00:00,Desktop,5 days 12:39:38,True,1
1373,42.0,PAGEVIEW,/checkout,2025-02-25 23:11:23+00:00,Desktop,6 days 12:38:23,True,2
399,42.0,clik,/product/105,2025-02-26 02:30:00+00:00,Mobile,0 days 03:18:37,True,3
123,42.0,Click,/products,2025-04-04 02:23:45+00:00,Other,36 days 23:53:45,True,4
1981,42.0,ADD TO CART,/checkout,2025-04-10 01:58:00+00:00,Other,5 days 23:34:15,True,5
1093,42.0,PAGEVIEW,/help,2025-05-07 00:39:57+00:00,Other,26 days 22:41:57,True,6
199,42.0,SEARCH,/search,2025-05-21 11:04:50+00:00,Other,14 days 10:24:53,True,7
806,42.0,Click,/cart,2025-05-22 06:19:19+00:00,Desktop,0 days 19:14:29,True,8
1116,42.0,add-to-cart,/cart,2025-05-28 10:44:12+00:00,Other,6 days 04:24:53,True,9
1229,42.0,serach,/checkout,2025-07-12 18:55:44+00:00,Mobile,45 days 08:11:32,True,10
1310,42.0, page_view,/orders,2025-07-19 17:46:55+00:00,Mobile,6 days 22:51:11,True,11
1915,43.0,serach,/home,2025-01-03 23:47:18+00:00,Mobile,,False,0
337,43.0,add_to_cart,/product/101,2025-01-08 10:24:40+00:00,Mobile,4 days 10:37:22,True,1
859,43.0,Add_To_Cart,/search,2025-01-30 22:15:28+00:00,Other,22 days 11:50:48,True,2
1698,43.0,SEARCH,/search,2025-03-08 15:19:00+00:00,Desktop,36 days 17:03:32,True,3
583,43.0,log_out,/search,2025-03-26 00:57:44+00:00,Other,17 days 09:38:44,True,4
158,43.0,LOG OUT,/search,2025-05-01 01:55:40+00:00,Mobile,36 days 00:57:56,True,5
796,43.0,SEARCH,/orders,2025-05-05 08:23:29+00:00,Other,4 days 06:27:49,True,6
797,43.0,serach,/products,2025-05-13 23:40:01+00:00,Other,8 days 15:16:32,True,7
1558,43.0,PURCHASE,/account,2025-06-24 01:22:45+00:00,Desktop,41 days 01:42:44,True,8
333,43.0,Search,/home,2025-06-26 09:16:50+00:00,Desktop,2 days 07:54:05,True,9
1833,44.0,clik,/products,2025-01-08 07:53:50+00:00,Desktop,,False,0
1127,44.0,add_to_cart,/search,2025-01-16 16:26:00+00:00,Mobile,8 days 08:32:10,True,1
1872,44.0,pageview,/checkout,2025-02-17 02:30:00+00:00,Mobile,31 days 10:04:00,True,2
1306,44.0,search,/cart,2025-02-25 06:48:00+00:00,Desktop,8 days 04:18:00,True,3
1465,44.0,pageview,/search,2025-03-20 10:14:12+00:00,Mobile,23 days 03:26:12,True,4
1262,44.0,Click,/products,2025-03-25 13:24:42+00:00,Desktop,5 days 03:10:30,True,5
1294,44.0,SEARCH,/orders,2025-04-07 18:07:00+00:00,Mobile,13 days 04:42:18,True,6
1728,44.0,log_out,/product/105,2025-04-13 04:58:28+00:00,Desktop,5 days 10:51:28,True,7
488,44.0,click,/checkout,2025-04-21 04:16:00+00:00,Mobile,7 days 23:17:32,True,8
1820,44.0,Page_View,/orders,2025-04-25 15:21:51+00:00,Mobile,4 days 11:05:51,True,9
1115,44.0,Search,/checkout,2025-05-02 02:01:00+00:00,Other,6 days 10:39:09,True,10
335,44.0, purchase ,/home,2025-05-04 04:40:29+00:00,Other,2 days 02:39:29,True,11
583,44.0, purchase ,/account,2025-05-08 10:17:24+00:00,Mobile,4 days 05:36:55,True,12
1452,44.0,click,/cart,2025-05-11 03:25:21+00:00,Mobile,2 days 17:07:57,True,13
416,44.0,add-to-cart,/help,2025-05-16 17:28:00+00:00,Mobile,5 days 14:02:39,True,14
1714,44.0,logout,/home,2025-05-17 19:35:00+00:00,Desktop,1 days 02:07:00,True,15
246,44.0,clik,/checkout,2025-05-27 08:11:47+00:00,Desktop,9 days 12:36:47,True,16
1368,44.0,Purchase,/checkout,2025-05-28 05:25:37+00:00,Desktop,0 days 21:13:50,True,17
938,44.0,SEARCH,/product/105,2025-06-07 23:55:00+00:00,Mobile,10 days 18:29:23,True,18
1317,44.0, purchase ,/account,2025-07-10 01:33:44+00:00,Mobile,32 days 01:38:44,True,19
252,44.0, purchase ,/product/105,2025-07-12 11:23:00+00:00,Desktop,2 days 09:49:16,True,20
350,45.0,click,/account,2025-01-28 10:35:41+00:00,Desktop,,False,0
1078,45.0,serach,/search,2025-02-09 14:34:00+00:00,Desktop,12 days 03:58:19,True,1
1937,45.0,purchase,/help,2025-02-15 01:09:00+00:00,Mobile,5 days 10:35:00,True,2
1697,45.0, purchase ,/product/101,2025-04-19 05:11:54+00:00,Mobile,63 days 04:02:54,True,3
901,45.0,CLICK ,/cart,2025-04-20 18:46:00+00:00,Other,1 days 13:34:06,True,4
1146,45.0,clik,/orders,2025-04-21 02:38:16+00:00,Other,0 days 07:52:16,True,5
224,45.0,purchase,/orders,2025-04-23 05:14:04+00:00,Desktop,2 days 02:35:48,True,6
1474,45.0,serach,/orders,2025-05-22 11:52:40+00:00,Other,29 days 06:38:36,True,7
1924,45.0,Logout,/help,2025-06-04 23:35:15+00:00,Other,13 days 11:42:35,True,8
1345,45.0,Click,/search,2025-06-20 17:18:00+00:00,Mobile,15 days 17:42:45,True,9
412,45.0,logout,/search,2025-06-23 17:57:00+00:00,Other,3 days 00:39:00,True,10
949,45.0,clik,/search,2025-06-28 05:43:00+00:00,Other,4 days 11:46:00,True,11
49,45.0,Purchase,/products,2025-07-16 19:38:00+00:00,Mobile,18 days 13:55:00,True,12
110,46.0,clik,/cart,2025-01-31 02:10:51+00:00,Desktop,,False,0
554,46.0,search,/products,2025-02-19 14:00:14+00:00,Mobile,19 days 11:49:23,True,1
1693,46.0,pageview,/cart,2025-02-19 14:34:00+00:00,Other,0 days 00:33:46,True,2
864,46.0,Search,/cart,2025-03-28 18:38:39+00:00,Mobile,37 days 04:04:39,True,3
516,46.0,Add_To_Cart,/product/101,2025-05-09 01:51:00+00:00,Other,41 days 07:12:21,True,4
1332,46.0,clik,/cart,2025-05-21 12:36:00+00:00,Other,12 days 10:45:00,True,5
1942,46.0,add_to_cart,/help,2025-05-23 11:32:00+00:00,Other,1 days 22:56:00,True,6
1272,46.0,CLICK ,/search,2025-05-24 00:44:04+00:00,Mobile,0 days 13:12:04,True,7
1243,46.0,CLICK ,/home,2025-06-08 02:04:10+00:00,Other,15 days 01:20:06,True,8
1049,46.0,pageview,/products,2025-07-06 05:46:12+00:00,Mobile,28 days 03:42:02,True,9
1094,47.0,CLICK ,/orders,2025-01-07 15:20:57+00:00,Mobile,,False,0
1453,47.0,ADD TO CART,/search,2025-02-01 19:06:00+00:00,Mobile,25 days 03:45:03,True,1
1985,47.0,purchase,/checkout,2025-02-13 19:32:00+00:00,Mobile,12 days 00:26:00,True,2
1088,47.0,add-to-cart,/search,2025-02-14 09:19:06+00:00,Mobile,0 days 13:47:06,True,3
964,47.0,Add_To_Cart,/product/105,2025-02-23 08:06:21+00:00,Mobile,8 days 22:47:15,True,4
1505,47.0,add_to_cart,/search,2025-03-16 22:05:42+00:00,Mobile,21 days 13:59:21,True,5
909,47.0,pageview,/cart,2025-04-05 08:32:58+00:00,Desktop,19 days 10:27:16,True,6
1637,47.0, page_view,/account,2025-05-03 19:39:00+00:00,Desktop,28 days 11:06:02,True,7
523,47.0,Purchase,/home,2025-05-13 02:05:00+00:00,Other,9 days 06:26:00,True,8
1181,47.0,page_view,/products,2025-05-21 17:17:08+00:00,Other,8 days 15:12:08,True,9
1255,47.0,PAGEVIEW,/product/101,2025-05-24 07:05:21+00:00,Mobile,2 days 13:48:13,True,10
183,47.0,clik,/checkout,2025-06-08 19:30:45+00:00,Other,15 days 12:25:24,True,11
1043,47.0,CLICK ,/orders,2025-06-27 04:20:55+00:00,Desktop,18 days 08:50:10,True,12
101,47.0,Click,/home,2025-07-02 23:41:26+00:00,Other,5 days 19:20:31,True,13
1411,47.0,add-to-cart,/products,2025-07-08 20:00:51+00:00,Other,5 days 20:19:25,True,14
693,47.0,page_view,/home,2025-07-17 04:21:23+00:00,Other,8 days 08:20:32,True,15
1656,48.0,Click,/help,2025-01-19 10:59:00+00:00,Desktop,,False,0
1502,48.0,Purchase,/checkout,2025-01-20 18:29:00+00:00,Mobile,1 days 07:30:00,True,1
678,48.0,Add_To_Cart,/orders,2025-01-31 09:19:00+00:00,Desktop,10 days 14:50:00,True,2
1305,48.0,Search,/cart,2025-02-04 14:39:53+00:00,Mobile,4 days 05:20:53,True,3
314,48.0, purchase ,/search,2025-02-19 07:02:26+00:00,Desktop,14 days 16:22:33,True,4
301,48.0,search,/products,2025-03-04 19:59:00+00:00,Mobile,13 days 12:56:34,True,5
1007,48.0,ADD TO CART,/home,2025-03-26 00:56:30+00:00,Mobile,21 days 04:57:30,True,6
728,48.0,CLICK ,/products,2025-04-03 19:49:00+00:00,Mobile,8 days 18:52:30,True,7
1661,48.0,logout,/checkout,2025-04-22 17:26:00+00:00,Other,18 days 21:37:00,True,8
970,48.0,Purchase,/orders,2025-05-04 12:00:42+00:00,Other,11 days 18:34:42,True,9
146,48.0,Logout,/products,2025-05-10 12:08:49+00:00,Mobile,6 days 00:08:07,True,10
1246,48.0,page_view,/search,2025-05-27 11:01:00+00:00,Other,16 days 22:52:11,True,11
529,48.0,LOG OUT,/products,2025-06-16 03:28:19+00:00,Mobile,19 days 16:27:19,True,12
1198,48.0,add-to-cart,/product/105,2025-07-01 03:45:15+00:00,Mobile,15 days 00:16:56,True,13
1817,48.0, purchase ,/checkout,2025-07-02 17:24:00+00:00,Other,1 days 13:38:45,True,14
45,49.0,purchase,/home,2025-01-22 15:54:27+00:00,Other,,False,0
1731,49.0,Purchase,/checkout,2025-01-30 03:24:18+00:00,Other,7 days 11:29:51,True,1
1712,49.0,serach,/search,2025-02-11 18:51:25+00:00,Mobile,12 days 15:27:07,True,2
1179,49.0,purchase,/products,2025-03-07 15:29:59+00:00,Desktop,23 days 20:38:34,True,3
1446,49.0,CLICK ,/help,2025-03-10 14:32:19+00:00,Mobile,2 days 23:02:20,True,4
429,49.0,purchase,/cart,2025-03-19 15:35:00+00:00,Desktop,9 days 01:02:41,True,5
1971,49.0,SEARCH,/product/105,2025-03-23 22:58:29+00:00,Mobile,4 days 07:23:29,True,6
1948,49.0,Purchase,/product/105,2025-03-29 23:26:08+00:00,Mobile,6 days 00:27:39,True,7
1432,49.0,SEARCH,/products,2025-04-08 03:09:00+00:00,Desktop,9 days 03:42:52,True,8
835,49.0,search,/orders,2025-04-10 12:44:00+00:00,Other,2 days 09:35:00,True,9
617,49.0,clik,/home,2025-05-06 02:12:03+00:00,Mobile,25 days 13:28:03,True,10
1492,49.0,pageview,/help,2025-05-23 21:30:00+00:00,Mobile,17 days 19:17:57,True,11
1337,49.0,LOG OUT,/products,2025-06-05 02:54:00+00:00,Mobile,12 days 05:24:00,True,12
25,49.0, purchase ,/products,2025-06-19 17:08:00+00:00,Mobile,14 days 14:14:00,True,13
799,49.0,add-to-cart,/orders,2025-06-23 11:56:00+00:00,Other,3 days 18:48:00,True,14
1199,49.0,add-to-cart,/orders,2025-06-23 12:35:34+00:00,Other,0 days 00:39:34,True,15
1406,49.0,Click,/home,2025-07-04 01:28:08+00:00,Other,10 days 12:52:34,True,16
1841,49.0, page_view,/product/101,2025-07-20 14:27:15+00:00,Mobile,16 days 12:59:07,True,17
1013,50.0,Click,/home,2025-01-09 07:10:00+00:00,Mobile,,False,0
1892,50.0,PAGEVIEW,/home,2025-01-11 12:25:00+00:00,Mobile,2 days 05:15:00,True,1
1814,50.0,purchase,/product/105,2025-01-12 20:33:00+00:00,Mobile,1 days 08:08:00,True,2
262,50.0,CLICK ,/search,2025-02-03 16:53:10+00:00,Mobile,21 days 20:20:10,True,3
1187,50.0,purchase,/orders,2025-02-22 21:31:27+00:00,Other,19 days 04:38:17,True,4
474,50.0,SEARCH,/products,2025-03-02 14:24:00+00:00,Desktop,7 days 16:52:33,True,5
338,50.0,PAGEVIEW,/checkout,2025-03-11 13:05:31+00:00,Other,8 days 22:41:31,True,6
1130,50.0,serach,/home,2025-03-16 15:01:42+00:00,Other,5 days 01:56:11,True,7
1155,50.0, page_view,/help,2025-03-31 21:31:00+00:00,Mobile,15 days 06:29:18,True,8
1071,50.0,search,/product/105,2025-04-05 14:47:00+00:00,Mobile,4 days 17:16:00,True,9
717,50.0, purchase ,/search,2025-04-16 19:50:00+00:00,Mobile,11 days 05:03:00,True,10
1205,50.0,purchase,/help,2025-05-12 17:30:00+00:00,Mobile,25 days 21:40:00,True,11
1577,50.0,add_to_cart,/cart,2025-05-30 06:15:50+00:00,Other,17 days 12:45:50,True,12
1506,50.0,page_view,/orders,2025-06-15 17:09:17+00:00,Other,16 days 10:53:27,True,13
712,50.0,SEARCH,/product/105,2025-06-25 12:43:56+00:00,Mobile,9 days 19:34:39,True,14
716,50.0,purchase,/products,2025-07-06 08:09:00+00:00,Mobile,10 days 19:25:04,True,15
1184,50.0,logout,/product/101,2025-07-09 19:17:00+00:00,Mobile,3 days 11:08:00,True,16
1826,50.0,Logout,/checkout,2025-07-12 12:43:00+00:00,Mobile,2 days 17:26:00,True,17
784,50.0,PAGEVIEW,/product/105,2025-07-14 16:32:00+00:00,Desktop,2 days 03:49:00,True,18
405,51.0,search,/search,2025-01-22 17:48:00+00:00,Other,,False,0
539,51.0, page_view,/cart,2025-02-12 22:01:36+00:00,Desktop,21 days 04:13:36,True,1
1672,51.0,Purchase,/search,2025-03-04 07:11:54+00:00,Desktop,19 days 09:10:18,True,2
1395,51.0,pageview,/checkout,2025-03-06 18:51:00+00:00,Mobile,2 days 11:39:06,True,3
725,51.0,serach,/orders,2025-03-08 18:32:19+00:00,Desktop,1 days 23:41:19,True,4
307,51.0,PAGEVIEW,/checkout,2025-03-19 07:32:17+00:00,Desktop,10 days 12:59:58,True,5
135,51.0,SEARCH,/products,2025-04-10 05:23:00+00:00,Other,21 days 21:50:43,True,6
447,51.0,search,/products,2025-04-13 22:37:06+00:00,Mobile,3 days 17:14:06,True,7
23,51.0,Page_View,/help,2025-04-19 11:44:04+00:00,Mobile,5 days 13:06:58,True,8
982,51.0,Click,/checkout,2025-05-02 20:38:00+00:00,Desktop,13 days 08:53:56,True,9
1112,51.0,LOG OUT,/product/105,2025-06-05 23:31:00+00:00,Mobile,34 days 02:53:00,True,10
1222,51.0,purchase,/cart,2025-06-07 16:04:53+00:00,Desktop,1 days 16:33:53,True,11
44,51.0, purchase ,/help,2025-06-28 07:19:43+00:00,Mobile,20 days 15:14:50,True,12
8,51.0,CLICK ,/home,2025-07-02 02:22:00+00:00,Desktop,3 days 19:02:17,True,13
1125,51.0,logout,/cart,2025-07-13 18:02:56+00:00,Mobile,11 days 15:40:56,True,14
521,51.0,click,/products,2025-07-19 15:15:59+00:00,Mobile,5 days 21:13:03,True,15
29,52.0,Logout,/home,2025-03-16 07:52:58+00:00,Other,,False,0
18,52.0,SEARCH,/products,2025-03-17 11:39:14+00:00,Mobile,1 days 03:46:16,True,1
1388,52.0, page_view,/product/101,2025-03-31 15:29:00+00:00,Other,14 days 03:49:46,True,2
498,52.0,Search,/products,2025-04-21 23:51:00+00:00,Mobile,21 days 08:22:00,True,3
351,52.0,Click,/orders,2025-05-04 12:04:21+00:00,Other,12 days 12:13:21,True,4
636,52.0,click,/help,2025-05-16 08:44:48+00:00,Other,11 days 20:40:27,True,5
241,52.0,logout,/products,2025-05-21 09:46:53+00:00,Other,5 days 01:02:05,True,6
786,52.0,add-to-cart,/product/101,2025-05-28 20:06:00+00:00,Mobile,7 days 10:19:07,True,7
1300,52.0,Add_To_Cart,/orders,2025-06-21 21:46:00+00:00,Desktop,24 days 01:40:00,True,8
1967,53.0,Purchase,/cart,2025-01-08 14:00:00+00:00,Mobile,,False,0
881,53.0, purchase ,/account,2025-01-14 08:31:46+00:00,Other,5 days 18:31:46,True,1
1583,53.0,purchase,/products,2025-01-16 20:52:02+00:00,Other,2 days 12:20:16,True,2
1923,53.0,click,/account,2025-01-19 14:59:36+00:00,Other,2 days 18:07:34,True,3
600,53.0,logout,/checkout,2025-01-27 16:49:00+00:00,Other,8 days 01:49:24,True,4
535,53.0,ADD TO CART,/home,2025-01-31 11:19:00+00:00,Desktop,3 days 18:30:00,True,5
1022,53.0,Purchase,/product/105,2025-02-10 20:26:25+00:00,Desktop,10 days 09:07:25,True,6
312,53.0,add-to-cart,/cart,2025-02-18 03:08:11+00:00,Desktop,7 days 06:41:46,True,7
1185,53.0,Purchase,/product/101,2025-03-13 03:00:15+00:00,Desktop,22 days 23:52:04,True,8
861,53.0,Search,/help,2025-03-15 10:20:07+00:00,Other,2 days 07:19:52,True,9
466,53.0,Page_View,/account,2025-03-15 20:10:16+00:00,Desktop,0 days 09:50:09,True,10
457,53.0,Search,/product/105,2025-03-21 18:05:58+00:00,Mobile,5 days 21:55:42,True,11
1331,53.0,Page_View,/help,2025-03-29 00:35:51+00:00,Other,7 days 06:29:53,True,12
1582,53.0,Search,/product/105,2025-04-29 14:08:00+00:00,Other,31 days 13:32:09,True,13
1315,53.0,Search,/product/105,2025-05-10 04:04:00+00:00,Desktop,10 days 13:56:00,True,14
336,53.0,pageview,/cart,2025-06-23 10:35:34+00:00,Desktop,44 days 06:31:34,True,15
428,53.0,add-to-cart,/product/101,2025-07-01 18:48:58+00:00,Desktop,8 days 08:13:24,True,16
544,53.0,pageview,/checkout,2025-07-02 01:19:24+00:00,Other,0 days 06:30:26,True,17
320,53.0,Page_View,/search,2025-07-02 06:56:29+00:00,Desktop,0 days 05:37:05,True,18
1250,53.0,LOG OUT,/products,2025-07-09 09:26:01+00:00,Desktop,7 days 02:29:32,True,19
260,53.0,Page_View,/product/105,2025-07-10 22:47:05+00:00,Mobile,1 days 13:21:04,True,20
764,54.0,add-to-cart,/product/101,2025-01-03 05:42:36+00:00,Mobile,,False,0
525,54.0,SEARCH,/checkout,2025-01-03 08:57:33+00:00,Mobile,0 days 03:14:57,True,1
415,54.0,search,/cart,2025-01-06 07:53:33+00:00,Other,2 days 22:56:00,True,2
1006,54.0,Logout,/product/101,2025-01-29 05:01:31+00:00,Desktop,22 days 21:07:58,True,3
833,54.0,logout,/orders,2025-02-03 08:46:02+00:00,Mobile,5 days 03:44:31,True,4
167,54.0,pageview,/cart,2025-02-09 06:44:43+00:00,Mobile,5 days 21:58:41,True,5
1984,54.0,logout,/account,2025-03-18 23:30:00+00:00,Mobile,37 days 16:45:17,True,6
1329,54.0, page_view,/product/101,2025-03-21 17:46:14+00:00,Desktop,2 days 18:16:14,True,7
1691,54.0,click,/product/101,2025-04-25 11:58:00+00:00,Mobile,34 days 18:11:46,True,8
754,54.0, purchase ,/products,2025-05-01 03:22:00+00:00,Other,5 days 15:24:00,True,9
1180,54.0, page_view,/search,2025-05-02 13:24:20+00:00,Mobile,1 days 10:02:20,True,10
521,54.0,Page_View,/search,2025-05-10 05:05:00+00:00,Other,7 days 15:40:40,True,11
1316,54.0,add_to_cart,/cart,2025-05-18 13:47:00+00:00,Mobile,8 days 08:42:00,True,12
1847,54.0,add-to-cart,/home,2025-05-20 00:42:45+00:00,Mobile,1 days 10:55:45,True,13
777,54.0,ADD TO CART,/checkout,2025-05-23 10:31:39+00:00,Other,3 days 09:48:54,True,14
1880,54.0, page_view,/product/105,2025-06-04 09:11:39+00:00,Desktop,11 days 22:40:00,True,15
2,54.0,Search,/account,2025-06-06 15:55:54+00:00,Mobile,2 days 06:44:15,True,16
71,54.0,log_out,/account,2025-06-12 17:44:58+00:00,Mobile,6 days 01:49:04,True,17
623,54.0,SEARCH,/account,2025-06-14 18:04:26+00:00,Mobile,2 days 00:19:28,True,18
954,54.0,ADD TO CART,/checkout,2025-06-20 21:40:48+00:00,Other,6 days 03:36:22,True,19
1114,54.0,Add_To_Cart,/checkout,2025-06-25 19:27:39+00:00,Mobile,4 days 21:46:51,True,20
721,54.0,click,/product/101,2025-06-28 22:09:24+00:00,Mobile,3 days 02:41:45,True,21
808,55.0, purchase ,/home,2025-01-07 13:05:48+00:00,Desktop,,False,0
1318,55.0,page_view,/product/105,2025-01-15 16:56:00+00:00,Other,8 days 03:50:12,True,1
500,55.0,Logout,/account,2025-01-24 01:32:00+00:00,Desktop,8 days 08:36:00,True,2
1350,55.0,Click,/products,2025-02-15 17:43:00+00:00,Mobile,22 days 16:11:00,True,3
400,55.0,Add_To_Cart,/orders,2025-03-07 12:29:00+00:00,Desktop,19 days 18:46:00,True,4
691,55.0,add_to_cart,/cart,2025-03-31 22:26:00+00:00,Mobile,24 days 09:57:00,True,5
854,55.0,click,/checkout,2025-04-03 10:26:57+00:00,Other,2 days 12:00:57,True,6
625,55.0,clik,/home,2025-04-03 20:45:43+00:00,Mobile,0 days 10:18:46,True,7
361,55.0, purchase ,/checkout,2025-04-19 19:00:00+00:00,Desktop,15 days 22:14:17,True,8
654,55.0,click,/products,2025-05-02 05:03:07+00:00,Other,12 days 10:03:07,True,9
1523,55.0,Logout,/cart,2025-05-19 16:12:00+00:00,Mobile,17 days 11:08:53,True,10
590,55.0,PURCHASE,/checkout,2025-05-26 01:59:08+00:00,Other,6 days 09:47:08,True,11
722,55.0,search,/help,2025-06-02 05:01:00+00:00,Mobile,7 days 03:01:52,True,12
1483,55.0,CLICK ,/cart,2025-06-21 11:16:00+00:00,Mobile,19 days 06:15:00,True,13
1602,55.0,add_to_cart,/products,2025-06-22 10:21:00+00:00,Mobile,0 days 23:05:00,True,14
1176,55.0,Click,/cart,2025-06-25 11:45:34+00:00,Other,3 days 01:24:34,True,15
644,56.0,CLICK ,/products,2025-01-29 02:21:47+00:00,Desktop,,False,0
1778,56.0,search,/products,2025-02-05 08:56:41+00:00,Mobile,7 days 06:34:54,True,1
1507,56.0,Click,/help,2025-03-27 16:37:00+00:00,Mobile,50 days 07:40:19,True,2
1710,56.0,search,/checkout,2025-04-24 22:19:00+00:00,Desktop,28 days 05:42:00,True,3
562,56.0,LOG OUT,/cart,2025-05-02 07:21:53+00:00,Other,7 days 09:02:53,True,4
774,56.0,Add_To_Cart,/product/105,2025-05-07 15:02:00+00:00,Mobile,5 days 07:40:07,True,5
667,56.0,Logout,/products,2025-05-17 03:43:00+00:00,Mobile,9 days 12:41:00,True,6
1227,56.0,SEARCH,/product/105,2025-06-17 01:23:00+00:00,Desktop,30 days 21:40:00,True,7
551,56.0,LOG OUT,/checkout,2025-07-12 22:28:17+00:00,Other,25 days 21:05:17,True,8
1765,57.0,logout,/help,2025-01-09 15:18:39+00:00,Mobile,,False,0
1426,57.0, purchase ,/account,2025-01-21 11:37:04+00:00,Desktop,11 days 20:18:25,True,1
1877,57.0,Search,/product/105,2025-02-22 06:50:26+00:00,Mobile,31 days 19:13:22,True,2
1978,57.0,Click,/product/105,2025-03-28 20:09:02+00:00,Desktop,34 days 13:18:36,True,3
1081,57.0,PURCHASE,/checkout,2025-04-13 04:46:33+00:00,Desktop,15 days 08:37:31,True,4
1723,57.0,PAGEVIEW,/checkout,2025-04-19 13:37:13+00:00,Other,6 days 08:50:40,True,5
1584,57.0,page_view,/checkout,2025-05-13 21:02:02+00:00,Mobile,24 days 07:24:49,True,6
1559,57.0,add-to-cart,/help,2025-05-18 07:08:49+00:00,Mobile,4 days 10:06:47,True,7
1123,57.0,PAGEVIEW,/search,2025-06-30 19:29:18+00:00,Mobile,43 days 12:20:29,True,8
426,57.0, purchase ,/cart,2025-07-06 13:46:00+00:00,Mobile,5 days 18:16:42,True,9
705,57.0,Add_To_Cart,/help,2025-07-12 12:09:28+00:00,Other,5 days 22:23:28,True,10
375,58.0,SEARCH,/cart,2025-01-07 19:05:03+00:00,Desktop,,False,0
937,58.0,PURCHASE,/orders,2025-01-29 05:27:00+00:00,Mobile,21 days 10:21:57,True,1
1396,58.0,log_out,/home,2025-02-14 14:04:10+00:00,Other,16 days 08:37:10,True,2
1576,58.0,click,/search,2025-03-12 04:15:23+00:00,Mobile,25 days 14:11:13,True,3
139,58.0,Click,/product/105,2025-04-19 02:43:27+00:00,Mobile,37 days 22:28:04,True,4
697,58.0, page_view,/products,2025-05-15 16:50:01+00:00,Desktop,26 days 14:06:34,True,5
214,58.0,SEARCH,/help,2025-05-26 11:51:00+00:00,Mobile,10 days 19:00:59,True,6
50,58.0,add-to-cart,/account,2025-05-30 21:24:05+00:00,Desktop,4 days 09:33:05,True,7
769,58.0,SEARCH,/checkout,2025-06-05 12:27:12+00:00,Other,5 days 15:03:07,True,8
496,58.0,Search,/product/105,2025-06-14 09:20:51+00:00,Mobile,8 days 20:53:39,True,9
1895,58.0,log_out,/checkout,2025-07-14 10:43:38+00:00,Other,30 days 01:22:47,True,10
526,58.0,log_out,/checkout,2025-07-20 20:25:49+00:00,Desktop,6 days 09:42:11,True,11
552,59.0,add_to_cart,/product/101,2025-01-01 19:30:00+00:00,Mobile,,False,0
1688,59.0,PURCHASE,/orders,2025-01-16 00:53:34+00:00,Desktop,14 days 05:23:34,True,1
778,59.0,search,/checkout,2025-01-27 00:14:03+00:00,Mobile,10 days 23:20:29,True,2
1757,59.0,clik,/home,2025-02-07 07:48:00+00:00,Mobile,11 days 07:33:57,True,3
1737,59.0,Logout,/help,2025-02-24 00:36:26+00:00,Mobile,16 days 16:48:26,True,4
328,59.0,add_to_cart,/products,2025-03-24 11:57:24+00:00,Other,28 days 11:20:58,True,5
19,59.0,LOG OUT,/account,2025-05-01 17:51:42+00:00,Desktop,38 days 05:54:18,True,6
1511,59.0,CLICK ,/search,2025-05-09 05:58:35+00:00,Other,7 days 12:06:53,True,7
222,59.0,PAGEVIEW,/products,2025-05-14 20:53:17+00:00,Desktop,5 days 14:54:42,True,8
1972,59.0,search,/orders,2025-05-17 12:27:00+00:00,Other,2 days 15:33:43,True,9
1541,59.0,click,/product/101,2025-05-27 22:49:09+00:00,Desktop,10 days 10:22:09,True,10
160,59.0,Search,/products,2025-06-11 05:20:40+00:00,Mobile,14 days 06:31:31,True,11
1391,59.0,clik,/product/105,2025-06-17 18:11:53+00:00,Other,6 days 12:51:13,True,12
626,59.0,CLICK ,/product/105,2025-06-19 05:00:07+00:00,Other,1 days 10:48:14,True,13
