event_id,customer_id,event_type,page_url,event_timestamp,device_type
669,14.0,Page_View,/orders,20/03/2025 18:52,mobile
1418,40.0,add-to-cart,/help,2025-03-31 11:18:27,Desktop
1872,44.0,pageview,/checkout,17/02/2025 02:30,Mobile
1300,52.0,Add_To_Cart,/orders,21/06/2025 21:46,desktop
448,26.0,log_out,/products,2025-04-19T23:31:17Z,desktop
554,46.0,search,/products,2025-02-19T14:00:14Z,Mobile
179,72.0,logout,/home,10/02/2025 16:54,MOBILE
391,16.0,Purchase,/checkout,2025-04-23 07:59:37,MOBILE
579,63.0, page_view,/help,2025-05-11T12:48:56Z,
1478,80.0, page_view,/search,12/04/2025 06:15,MOBILE
1707,38.0,Logout,/home,2025-05-06 16:34:01,Desktop
1288,80.0,purchase,/checkout,2025-06-24 08:54:21,Mobile
1645,63.0,clik,/help,2025-01-20 05:06:08,mobile
1024,36.0,page_view,/orders,2025-01-27 20:38:30,
821,65.0,LOG OUT,/product/101,2025-05-31T18:22:37Z,tablet
1825,,clik,/cart,2025-03-19T16:54:20Z,
985,3.0,Click,/cart,06/04/2025 00:20,Tablet
1339,36.0, purchase ,/search,11/04/2025 05:03,MOBILE
665,49.0,clik,/search,2025-03-07 21:27:44,
143,52.0,log_out,/home,2025-03-26T22:15:03Z,
1517,90.0,search,/orders,2025-03-21T17:45:20Z,desktop
1430,86.0,PAGEVIEW,/product/101,2025-06-06T19:32:02Z,desktop
865,46.0, purchase ,/account,2025-05-03 22:08:46,
422,15.0,Page_View,/orders,2025-01-07 12:39:53,
637,88.0, purchase ,,13/06/2025 10:01,Mobile
1407,68.0,Click,/help,2025-02-24 01:18:36,tablet
800,36.0,pageview,/orders,06/06/2025 03:27,Tablet
1404,11.0,log_out,/products,2025-01-30T04:25:03Z,MOBILE
616,30.0,ADD TO CART,/product/105,2025-01-14T21:15:51Z,Desktop
295,16.0,click,/account,2025-05-15T01:20:34Z,MOBILE
924,40.0,Logout,/home,2025-06-07T14:37:36Z,tablet
1269,86.0,Logout,/search,2025-01-01T04:01:20Z,
1903,39.0,search,/products,18/07/2025 18:39,Mobile
89,12.0,click,/help,2025-03-31 13:20:50,Desktop
42,,log_out,,2025-07-04 08:34:18,
1802,71.0,logout,/products,12/03/2025 01:00,
1934,1.0, purchase ,/products,2025-04-21 18:21:30,desktop
132,56.0,PAGEVIEW,/product/105,2025-04-15T22:35:46Z,
1002,27.0,LOG OUT,/search,29/01/2025 14:01,tablet
1158,88.0,search,/orders,2025-05-09T05:29:17Z,tablet
1095,90.0, purchase ,/checkout,2025-07-11 21:29:42,Tablet
1855,10.0,ADD TO CART,/cart,04/01/2025 12:11,mobile
1345,45.0,Click,/search,20/06/2025 17:18,Mobile
1499,61.0,logout,/checkout,2025-07-14T06:27:26Z,Desktop
165,,Click,/product/105,31/05/2025 16:10,Mobile
725,51.0,serach,/orders,2025-03-08T18:32:19Z,Desktop
291,67.0,add_to_cart,/cart,2025-02-24T10:01:49Z,desktop
1209,20.0,PURCHASE,/search,2025-06-12 08:09:09,mobile
1589,19.0,serach,/product/105,2025-02-18 16:38:38,Mobile
1897,4.0,ADD TO CART,/home,2025-06-13 09:36:08,mobile
1642,53.0,Logout,/cart,2025-04-03T20:34:14Z,
1362,20.0,CLICK ,/orders,2025-05-07T23:02:50Z,
779,42.0,serach,/product/105,18/02/2025 23:57,
840,35.0,logout,/home,16/04/2025 22:39,mobile
349,86.0,add-to-cart,,02/05/2025 03:22,MOBILE
1945,40.0,add_to_cart,/product/105,2025-07-02 17:09:11,
572,6.0,Page_View,/product/105,24/02/2025 07:30,tablet
918,95.0, page_view,/cart,2025-02-05 18:20:26,Desktop
977,15.0,Purchase,/help,07/06/2025 14:00,desktop
1914,97.0,Purchase,/cart,25/02/2025 10:51,MOBILE
1469,18.0,logout,,2025-01-21 05:17:45,mobile
1592,26.0,page_view,/search,2025-04-12T03:22:41Z,Desktop
1318,55.0,page_view,/product/105,15/01/2025 16:56,tablet
1845,92.0,PURCHASE,/product/101,12/02/2025 17:41,Desktop
137,45.0,Purchase,/orders,2025-04-10T16:26:34Z,
459,61.0,add-to-cart,/help,2025-05-27 03:51:31,Desktop
376,82.0,page_view,/help,2025-06-18 20:36:51,mobile
1343,22.0,purchase,/search,2025-01-21 14:00:13,mobile
334,71.0,page_view,/checkout,2025-07-05 18:39:01,Desktop
1160,6.0,add-to-cart,/products,2025-01-20 06:30:31,Mobile
1761,39.0,Page_View,/cart,27/06/2025 11:37,mobile
1458,65.0,add_to_cart,/checkout,2025-03-08 10:51:42,mobile
817,55.0,add-to-cart,/products,2025-01-03T18:19:02Z,
1115,44.0,Search,/checkout,02/05/2025 02:01,tablet
1006,54.0,Logout,/product/101,2025-01-29 05:01:31,desktop
1857,93.0,PURCHASE,/search,20/06/2025 16:40,desktop
1955,26.0,PAGEVIEW,/account,2025-06-08 18:21:46,desktop
1851,37.0,search,/product/105,2025-05-29T16:52:35Z,desktop
911,81.0,clik,/orders,2025-01-10T11:01:39Z,MOBILE
1930,82.0,Purchase,/home,2025-05-19T13:41:20Z,tablet
1126,92.0,page_view,/product/101,2025-05-14 05:45:15,Tablet
329,9.0,click,/cart,2025-04-16 16:13:44,Mobile
1248,71.0,SEARCH,/products,09/01/2025 20:20,
319,7.0,clik,/search,2025-05-09T03:11:49Z,
1690,40.0,Logout,/help,2025-05-02T08:53:54Z,mobile
1359,70.0, page_view,/products,15/02/2025 07:57,
1733,84.0,PAGEVIEW,/product/105,14/05/2025 02:24,desktop
168,85.0,LOG OUT,/help,2025-02-05 13:53:57,
13,38.0,PAGEVIEW,/help,2025-03-27T09:29:41Z,
1927,68.0,logout,/product/101,2025-04-14 00:01:00,desktop
172,38.0,page_view,/product/101,16/03/2025 11:51,tablet
650,39.0,Search,/home,28/03/2025 13:43,tablet
1062,41.0,logout,/home,2025-04-09 06:22:34,tablet
261,13.0,purchase,/home,2025-05-15T02:06:16Z,MOBILE
1367,25.0,logout,/checkout,08/03/2025 02:43,MOBILE
1549,73.0,page_view,/orders,2025-05-18T11:21:35Z,mobile
902,72.0,Search,/products,2025-01-27 23:13:17,desktop
673,24.0,add-to-cart,/orders,2025-04-20 16:45:56,desktop
259,30.0,SEARCH,/cart,12/04/2025 08:56,
845,76.0,PAGEVIEW,/help,2025-04-20 23:59:47,mobile
868,36.0,LOG OUT,/products,12/02/2025 03:18,
1800,93.0,page_view,/account,2025-06-06 23:33:27,Desktop
139,58.0,Click,/product/105,2025-04-19 02:43:27,MOBILE
894,97.0, purchase ,/checkout,02/03/2025 10:29,
1838,73.0,page_view,/cart,2025-04-12 08:31:53,Mobile
550,66.0,click,/cart,2025-06-28T03:53:08Z,
320,53.0,Page_View,/search,2025-07-02 06:56:29,desktop
1527,86.0,Page_View,/products,26/01/2025 14:49,mobile
1806,68.0,page_view,/search,23/05/2025 16:43,
1178,64.0, purchase ,/cart,28/04/2025 17:21,mobile
559,84.0,add-to-cart,/account,24/06/2025 16:29,
140,34.0,search,/products,12/04/2025 17:20,
1735,82.0,PURCHASE,/home,2025-02-01T01:12:42Z,
532,55.0,Purchase,/search,2025-06-23T16:25:37Z,
225,24.0,logout,/product/105,2025-03-26T23:07:30Z,
724,44.0,search,/cart,2025-01-16 20:02:38,
787,,Purchase,,19/06/2025 16:28,mobile
1718,76.0,click,/search,2025-04-29T23:34:38Z,mobile
1008,6.0,Logout,/product/101,2025-03-31 07:05:26,mobile
410,80.0,Add_To_Cart,/orders,2025-05-24 22:49:13,Tablet
326,72.0,click,/product/101,2025-06-17 11:02:09,desktop
1766,39.0,Purchase,/account,2025-07-06 20:08:53,Tablet
300,77.0,Add_To_Cart,/checkout,2025-04-24 19:09:28,Desktop
1263,26.0,Click,/account,20/06/2025 21:15,desktop
1946,27.0,Purchase,/home,2025-04-06T17:35:25Z,desktop
26,69.0,Click,/home,2025-03-18T14:43:46Z,tablet
1859,69.0,Add_To_Cart,/cart,12/02/2025 22:06,Desktop
715,35.0,SEARCH,/cart,2025-07-02 02:50:00,MOBILE
1010,85.0,logout,/search,2025-05-27T06:08:14Z,MOBILE
194,5.0,purchase,/help,2025-07-09T17:55:14Z,
441,96.0,LOG OUT,/checkout,2025-05-09T23:39:15Z,mobile
574,75.0,add_to_cart,/home,14/03/2025 05:14,MOBILE
947,60.0,SEARCH,/products,2025-01-05 22:20:14,desktop
998,78.0,Page_View,/orders,2025-01-18 10:55:20,Desktop
504,24.0,page_view,/account,18/03/2025 10:37,
606,40.0,logout,/home,16/07/2025 06:59,Desktop
1717,57.0,add-to-cart,/checkout,2025-05-27 11:48:33,
1164,12.0,SEARCH,/search,2025-03-04 04:07:01,mobile
1787,99.0,ADD TO CART,/account,2025-03-20 20:11:57,
847,31.0,PAGEVIEW,/cart,2025-03-05T17:18:21Z,tablet
2,54.0,Search,/account,2025-06-06T15:55:54Z,Mobile
1287,18.0, page_view,/search,2025-02-22 04:51:50,mobile
1223,60.0,Add_To_Cart,/orders,2025-06-05 07:44:18,tablet
468,,Add_To_Cart,/home,2025-05-05 00:03:55,Tablet
322,66.0,clik,/orders,2025-07-16T05:58:21Z,MOBILE
6,99.0,SEARCH,/help,2025-03-05 08:35:19,desktop
223,73.0,serach,/checkout,2025-01-20 16:16:24,
1375,20.0,search,/cart,2025-01-23 01:49:22,
548,19.0,Click,/orders,23/05/2025 14:02,desktop
229,66.0,SEARCH,/search,2025-01-18 07:24:24,mobile
40,70.0,pageview,/home,2025-01-20 21:03:48,tablet
543,41.0,page_view,/products,2025-03-15 04:11:16,MOBILE
243,38.0,pageview,/cart,28/05/2025 08:44,
899,92.0,PAGEVIEW,/account,2025-05-01T02:00:19Z,Desktop
1134,27.0, page_view,/products,2025-02-22T06:48:36Z,desktop
1449,18.0, purchase ,/product/101,2025-07-12T16:28:38Z,mobile
1869,85.0,Purchase,/cart,22/05/2025 13:12,MOBILE
843,11.0,log_out,,2025-04-08 12:28:02,Desktop
1419,14.0,add-to-cart,,2025-01-12 17:03:49,
1654,82.0,CLICK ,/account,17/02/2025 14:58,Tablet
1970,8.0,CLICK ,/cart,04/03/2025 18:20,desktop
662,70.0,search,/product/105,13/05/2025 09:42,MOBILE
1211,20.0,LOG OUT,,17/01/2025 05:54,
315,29.0,Click,/products,23/04/2025 19:31,
692,1.0,SEARCH,/product/105,2025-03-13 19:06:27,desktop
1504,24.0,add_to_cart,/orders,2025-07-14 18:23:59,mobile
425,92.0,add-to-cart,,2025-03-30T11:19:28Z,mobile
595,27.0,CLICK ,/account,2025-06-20T15:10:38Z,desktop
1964,78.0,ADD TO CART,/product/105,2025-02-01T17:01:40Z,mobile
623,54.0,SEARCH,/account,2025-06-14 18:04:26,mobile
1171,83.0,Search,/product/105,15/03/2025 15:49,Mobile
1044,75.0,log_out,/orders,2025-06-04T07:46:22Z,
228,28.0, purchase ,/product/101,2025-04-16T19:09:50Z,MOBILE
1118,80.0,log_out,/search,06/07/2025 08:04,Desktop
1332,46.0,clik,/cart,21/05/2025 12:36,tablet
1316,54.0,add_to_cart,/cart,18/05/2025 13:47,Mobile
67,52.0,clik,,07/06/2025 06:28,tablet
25,49.0, purchase ,/products,19/06/2025 17:08,mobile
145,96.0,ADD TO CART,/account,23/01/2025 06:28,
367,9.0, purchase ,/help,26/04/2025 10:50,MOBILE
812,95.0,Click,/product/101,21/03/2025 23:59,Desktop
1467,38.0,PURCHASE,/help,2025-02-28T01:00:44Z,tablet
86,29.0,purchase,/home,31/01/2025 13:44,mobile
1661,48.0,logout,/checkout,22/04/2025 17:26,tablet
1646,16.0,logout,/product/105,2025-06-26T17:26:51Z,Mobile
1805,82.0,LOG OUT,/checkout,10/06/2025 03:04,Tablet
1818,32.0,LOG OUT,/product/105,2025-01-24 02:00:20,mobile
1577,50.0,add_to_cart,/cart,2025-05-30 06:15:50,tablet
1145,85.0,Search,/checkout,30/03/2025 13:11,Tablet
363,11.0,SEARCH,/search,14/05/2025 19:05,mobile
1612,70.0, purchase ,/account,25/04/2025 18:28,mobile
1866,95.0,add-to-cart,/search,14/02/2025 00:47,tablet
1027,14.0,SEARCH,/product/105,20/06/2025 15:53,tablet
1031,31.0,serach,/account,11/01/2025 11:41,
1304,61.0,PURCHASE,/cart,2025-05-16 16:58:58,Desktop
1356,69.0,Add_To_Cart,/account,2025-05-19 09:50:34,MOBILE
1731,49.0,Purchase,/checkout,2025-01-30 03:24:18,tablet
666,81.0,Search,/checkout,15/06/2025 16:38,MOBILE
365,38.0,pageview,/cart,25/05/2025 08:03,MOBILE
78,77.0,ADD TO CART,/cart,2025-05-12 21:52:06,tablet
28,3.0,page_view,,2025-06-03 21:45:55,Desktop
1437,100.0,click,/products,2025-01-06T23:53:34Z,desktop
526,58.0,log_out,/checkout,2025-07-20 20:25:49,desktop
1835,14.0,PURCHASE,/search,2025-01-31 15:06:27,Mobile
56,18.0,PURCHASE,/help,2025-03-26T14:21:27Z,MOBILE
639,61.0,search,/account,2025-02-19T22:09:55Z,
303,80.0,click,/account,2025-06-19 16:02:16,Mobile
719,92.0,Logout,/products,01/01/2025 06:54,
625,55.0,clik,/home,2025-04-03 20:45:43,MOBILE
8,51.0,CLICK ,/home,02/07/2025 02:22,desktop
804,92.0,Search,/account,21/01/2025 09:14,Tablet
1050,4.0,purchase,/checkout,14/04/2025 18:44,tablet
337,43.0,add_to_cart,/product/101,2025-01-08T10:24:40Z,MOBILE
48,39.0,clik,/orders,2025-07-13T23:08:50Z,mobile
1764,17.0,purchase,/home,2025-03-10 09:29:16,
107,67.0,add-to-cart,/products,10/05/2025 04:40,mobile
350,45.0,click,/account,2025-01-28 10:35:41,desktop
1080,91.0,clik,/product/101,01/04/2025 06:25,
239,77.0,clik,,2025-06-18 16:18:12,
214,58.0,SEARCH,/help,26/05/2025 11:51,MOBILE
1776,98.0,Add_To_Cart,/home,08/03/2025 21:00,Desktop
1139,95.0,PAGEVIEW,/account,18/03/2025 01:57,MOBILE
794,23.0,Page_View,/home,2025-05-02 18:00:31,
1587,26.0,PURCHASE,/checkout,2025-05-13T12:11:58Z,Mobile
1583,53.0,purchase,/products,2025-01-16T20:52:02Z,Tablet
1672,51.0,Purchase,/search,2025-03-04T07:11:54Z,Desktop
524,22.0,purchase,/product/101,2025-01-15T20:45:51Z,
233,99.0,PAGEVIEW,/help,2025-04-15T08:12:00Z,Mobile
645,15.0,CLICK ,/account,2025-01-01T09:03:37Z,Desktop
1508,34.0,ADD TO CART,/product/101,22/05/2025 11:43,
534,63.0,click,/product/105,09/01/2025 23:10,mobile
1942,46.0,add_to_cart,/help,23/05/2025 11:32,Tablet
604,16.0,Purchase,/products,03/01/2025 21:17,Tablet
1330,85.0,Add_To_Cart,/orders,24/05/2025 00:53,Mobile
1075,88.0,logout,/help,2025-07-05 10:23:02,mobile
1305,48.0,Search,/cart,2025-02-04T14:39:53Z,Mobile
61,89.0,PAGEVIEW,/orders,2025-01-22T03:49:15Z,Tablet
1264,,Purchase,/home,16/01/2025 23:29,Desktop
93,99.0,logout,/home,2025-01-11T01:50:25Z,desktop
667,56.0,Logout,/products,17/05/2025 03:43,mobile
281,100.0,Purchase,/home,2025-04-04T19:15:20Z,mobile
1114,54.0,Add_To_Cart,/checkout,2025-06-25 19:27:39,MOBILE
360,18.0,serach,/search,2025-06-28T19:59:27Z,MOBILE
1129,83.0,clik,/home,2025-07-14 07:09:55,
1170,100.0,CLICK ,/account,27/02/2025 23:58,
848,36.0,SEARCH,,20/03/2025 18:42,MOBILE
1522,68.0,CLICK ,/product/101,2025-01-16T12:55:17Z,tablet
111,90.0,CLICK ,/product/101,2025-03-05 11:25:32,desktop
43,87.0,click,/products,03/03/2025 06:39,Tablet
126,74.0,logout,/product/101,2025-06-06 07:40:36,
205,90.0,serach,/products,09/02/2025 00:29,Mobile
53,,add_to_cart,/help,25/03/2025 12:00,tablet
546,15.0,add-to-cart,/orders,2025-05-04 00:26:40,Mobile
69,86.0,LOG OUT,/help,11/04/2025 18:07,
1741,99.0,CLICK ,/product/105,2025-07-14T16:57:04Z,
1548,78.0,click,/checkout,15/05/2025 03:33,Mobile
184,15.0,Search,/home,12/06/2025 09:35,mobile
138,31.0, page_view,/home,2025-05-13 18:43:39,mobile
900,13.0,add_to_cart,/home,2025-06-02T05:04:22Z,
797,43.0,serach,/products,2025-05-13 23:40:01,tablet
133,37.0,page_view,/account,2025-05-06 04:03:23,tablet
81,48.0,PURCHASE,,18/07/2025 23:05,Tablet
1987,98.0,clik,/search,06/04/2025 18:59,MOBILE
1541,59.0,click,/product/101,2025-05-27 22:49:09,Desktop
542,69.0,purchase,/search,06/01/2025 10:27,Mobile
1669,95.0,click,,20/02/2025 23:10,Desktop
984,73.0,purchase,/account,2025-04-15 11:41:51,
166,82.0,logout,/help,2025-06-19 03:41:53,Mobile
249,98.0,add-to-cart,/product/105,02/02/2025 01:33,
447,51.0,search,/products,2025-04-13T22:37:06Z,MOBILE
1515,85.0,clik,/products,12/01/2025 23:23,Mobile
859,43.0,Add_To_Cart,/search,2025-01-30T22:15:28Z,tablet
1212,29.0,clik,/products,28/04/2025 10:39,
98,93.0,Add_To_Cart,/cart,31/01/2025 00:21,desktop
1974,71.0,add-to-cart,/home,04/03/2025 23:44,mobile
738,63.0,add-to-cart,/account,2025-06-24T04:28:23Z,Tablet
1256,73.0,page_view,/search,2025-07-01T04:10:47Z,
103,9.0,ADD TO CART,/checkout,27/04/2025 00:23,desktop
435,75.0,click,/product/101,2025-04-06 15:26:21,mobile
75,74.0,LOG OUT,/orders,2025-01-11 23:28:34,tablet
1792,80.0, purchase ,/orders,11/03/2025 19:18,mobile
1235,78.0,Add_To_Cart,/search,2025-06-16T01:52:14Z,desktop
919,26.0,ADD TO CART,/search,06/05/2025 11:37,
1712,49.0,serach,/search,2025-02-11T18:51:25Z,mobile
1671,1.0,Logout,/account,2025-06-07T05:42:49Z,Mobile
1621,29.0,add-to-cart,/product/101,2025-05-03T23:59:13Z,
763,12.0,Add_To_Cart,/account,2025-01-06T13:04:31Z,mobile
990,38.0,click,/checkout,2025-04-03 14:47:56,MOBILE
389,76.0,page_view,/search,2025-06-07 07:04:51,tablet
236,72.0,ADD TO CART,/account,18/06/2025 03:47,MOBILE
1507,56.0,Click,/help,27/03/2025 16:37,Mobile
268,96.0,add-to-cart,/product/105,2025-02-16T04:18:07Z,
1188,64.0, purchase ,/help,2025-02-06T22:04:38Z,tablet
118,63.0,LOG OUT,/account,2025-01-07 10:38:14,desktop
1607,30.0,Logout,/product/101,10/04/2025 21:48,Tablet
674,12.0,PURCHASE,/products,2025-01-20 23:15:05,Mobile
250,5.0,Purchase,/search,2025-06-28T16:29:20Z,Mobile
1453,47.0,ADD TO CART,/search,01/02/2025 19:06,Mobile
1995,82.0, purchase ,/orders,2025-01-17T16:49:32Z,MOBILE
95,27.0,CLICK ,/account,2025-07-15 20:43:41,desktop
34,93.0,PAGEVIEW,/account,2025-06-04 01:55:04,
1464,56.0,PAGEVIEW,/account,04/01/2025 09:20,
1668,68.0,Click,/products,06/01/2025 01:14,tablet
449,83.0,add-to-cart,/help,05/05/2025 16:17,mobile
717,50.0, purchase ,/search,16/04/2025 19:50,MOBILE
1810,,SEARCH,/checkout,2025-05-09T01:00:10Z,desktop
1518,83.0,log_out,/account,27/05/2025 06:55,Tablet
1,66.0,SEARCH,/search,05/04/2025 10:43,desktop
1376,68.0,pageview,/orders,2025-01-16 19:46:53,
1102,88.0,page_view,/account,2025-05-16 06:30:52,
1109,22.0,add-to-cart,/search,25/03/2025 12:29,
1227,56.0,SEARCH,/product/105,17/06/2025 01:23,Desktop
83,88.0,page_view,,10/02/2025 14:29,Desktop
1289,,search,/home,2025-02-12T23:51:40Z,mobile
677,6.0,Click,/product/101,04/02/2025 16:22,
1921,17.0, page_view,/account,04/06/2025 19:33,mobile
1047,,log_out,/account,04/02/2025 12:13,desktop
771,4.0,add-to-cart,/product/101,19/01/2025 06:42,MOBILE
1947,89.0,serach,/orders,2025-02-08T12:20:10Z,Tablet
1281,23.0,purchase,/products,2025-02-24 02:09:26,tablet
1581,65.0,ADD TO CART,/search,2025-05-08T06:41:10Z,Mobile
1489,21.0,click,/product/101,2025-06-15 21:35:31,tablet
405,51.0,search,/search,2025-01-22T17:48:00Z,tablet
1728,44.0,log_out,/product/105,2025-04-13 04:58:28,Desktop
1299,32.0,Purchase,/orders,2025-04-13T08:15:09Z,mobile
1341,61.0,Page_View,/help,04/06/2025 02:49,Mobile
105,45.0,search,,2025-06-18T12:54:47Z,desktop
689,76.0,Click,/products,2025-01-10 08:12:59,tablet
1306,44.0,search,/cart,25/02/2025 06:48,Desktop
827,44.0,serach,/product/105,27/05/2025 15:32,
63,67.0,Search,/search,2025-04-29T21:37:44Z,MOBILE
853,10.0,pageview,/products,2025-03-25T18:23:53Z,tablet
1354,21.0,PURCHASE,/home,2025-05-19T14:59:06Z,desktop
224,45.0,purchase,/orders,2025-04-23T05:14:04Z,desktop
146,48.0,Logout,/products,2025-05-10T12:08:49Z,Mobile
1089,20.0,pageview,/help,2025-05-24T17:40:30Z,desktop
374,87.0,CLICK ,,2025-01-03 02:00:26,
1421,67.0,pageview,/products,2025-06-21 11:28:06,Mobile
1143,,Add_To_Cart,/product/105,2025-01-01T20:02:55Z,tablet
1827,24.0,add_to_cart,/search,2025-03-06T04:00:28Z,tablet
1495,76.0,search,,07/07/2025 00:29,MOBILE
1602,55.0,add_to_cart,/products,22/06/2025 10:21,Mobile
1271,86.0,LOG OUT,/products,09/06/2025 06:56,Mobile
10,86.0,Click,/home,2025-03-26T22:30:06Z,MOBILE
450,63.0,Search,/home,2025-01-14 02:31:43,MOBILE
709,99.0,click,/home,28/01/2025 17:47,mobile
256,43.0,ADD TO CART,,2025-02-01T11:55:43Z,Desktop
883,,search,/account,2025-06-30T10:58:22Z,mobile
390,95.0,add_to_cart,/help,2025-03-24T06:48:02Z,MOBILE
909,47.0,pageview,/cart,2025-04-05 08:32:58,desktop
925,61.0,ADD TO CART,/help,2025-06-23 12:19:02,
1704,15.0,add-to-cart,/checkout,2025-04-25 02:03:21,
1233,51.0,Logout,/account,2025-07-07T01:29:46Z,
461,69.0,add_to_cart,/cart,2025-04-13 07:39:47,mobile
1270,,Click,/products,04/07/2025 13:16,Desktop
1760,24.0,SEARCH,/checkout,2025-02-03T15:26:05Z,
1169,10.0,clik,/checkout,09/03/2025 13:03,Mobile
959,93.0,clik,/product/105,2025-03-17 02:57:01,
502,67.0,logout,/orders,12/01/2025 16:06,tablet
111,38.0,log_out,/products,29/04/2025 21:05,
1850,6.0,ADD TO CART,/checkout,2025-01-16T03:39:56Z,Desktop
869,22.0,add_to_cart,/product/105,2025-02-06T03:13:35Z,MOBILE
732,95.0,Logout,/home,2025-04-08 15:37:55,desktop
540,16.0,Page_View,/help,2025-07-13 01:36:33,
1202,,Purchase,/home,18/07/2025 20:48,MOBILE
698,17.0,logout,/product/105,2025-04-12T15:43:34Z,mobile
1393,31.0,Click,/product/101,2025-04-04T22:15:50Z,
755,17.0,LOG OUT,/account,05/02/2025 10:35,tablet
1146,45.0,clik,/orders,2025-04-21 02:38:16,Tablet
1032,67.0, purchase ,/home,2025-02-16 00:40:21,desktop
373,13.0,log_out,/search,2025-07-11T07:46:43Z,Desktop
668,12.0,ADD TO CART,/product/101,27/02/2025 08:00,Desktop
1526,94.0,logout,/orders,16/07/2025 10:06,desktop
358,92.0, purchase ,/orders,2025-02-14T15:08:12Z,tablet
968,38.0,Add_To_Cart,/home,2025-05-30 09:09:37,desktop
784,50.0,PAGEVIEW,/product/105,14/07/2025 16:32,desktop
736,40.0, page_view,/products,13/02/2025 09:10,Tablet
1036,12.0,add-to-cart,/product/101,21/02/2025 08:54,Tablet
971,27.0,add_to_cart,/product/105,2025-04-28 18:58:40,
1525,36.0,PURCHASE,/search,2025-04-01 02:23:25,Desktop
1487,41.0,Search,/search,26/04/2025 21:08,Desktop
1524,30.0,SEARCH,/account,2025-05-19 01:21:21,
1491,16.0,page_view,/product/101,2025-01-01T00:04:44Z,tablet
1643,87.0,CLICK ,/orders,2025-01-17T05:09:20Z,Mobile
1253,89.0,LOG OUT,/products,12/07/2025 01:19,mobile
1694,7.0,purchase,/products,2025-02-11 13:56:41,Mobile
1750,69.0,page_view,/product/105,15/05/2025 13:06,Desktop
1237,70.0,pageview,/cart,2025-06-19 01:31:37,
886,37.0,Click,/home,2025-02-01 12:41:25,desktop
80,74.0,serach,/account,2025-06-12T02:25:32Z,desktop
1173,78.0,add-to-cart,/orders,2025-07-13T22:37:44Z,MOBILE
815,79.0,click,/product/101,2025-07-10T21:15:10Z,
1286,78.0,Page_View,/orders,28/03/2025 16:34,desktop
672,19.0,SEARCH,/home,2025-06-13 11:45:49,tablet
1532,64.0,Purchase,/product/101,2025-05-21T01:59:22Z,Tablet
58,32.0,add-to-cart,/checkout,2025-05-25 06:37:34,
134,85.0,Purchase,,13/02/2025 20:18,mobile
1141,3.0,purchase,/product/101,2025-04-12 21:24:01,
934,50.0,purchase,/cart,2025-04-18T05:10:25Z,
1685,10.0,CLICK ,/products,2025-03-04T09:53:29Z,Tablet
824,48.0,Page_View,/checkout,2025-04-26T12:08:40Z,
1215,76.0,add_to_cart,/product/101,20/07/2025 07:56,MOBILE
505,34.0,Click,/product/101,2025-06-04 08:55:43,tablet
1775,13.0,PAGEVIEW,/products,23/05/2025 20:23,Tablet
348,91.0,Purchase,/product/105,07/06/2025 08:58,MOBILE
387,86.0,Search,/help,19/01/2025 01:47,Mobile
1025,16.0,log_out,/product/101,13/07/2025 23:21,Mobile
895,95.0,page_view,/account,2025-04-07 04:48:00,
829,77.0,Page_View,/cart,2025-03-06 12:45:22,MOBILE
1893,76.0,click,/account,23/04/2025 21:13,
476,100.0, purchase ,/checkout,2025-01-26T05:44:16Z,mobile
1471,62.0,Logout,/product/105,14/02/2025 18:38,
1448,70.0,Logout,/cart,2025-05-17T22:32:14Z,Mobile
1582,53.0,Search,/product/105,29/04/2025 14:08,tablet
653,96.0,search,/checkout,2025-05-28 03:43:50,tablet
173,13.0,page_view,/product/101,13/02/2025 10:22,desktop
1150,51.0,Purchase,/help,2025-04-15 22:48:06,
39,88.0, purchase ,/search,2025-04-01T05:08:46Z,
714,23.0,Add_To_Cart,/account,20/06/2025 21:19,Tablet
91,51.0,Page_View,/search,2025-03-03 15:40:38,
1937,45.0,purchase,/help,15/02/2025 01:09,mobile
1206,25.0,Logout,/home,07/02/2025 23:45,Mobile
72,63.0,Click,/home,2025-03-09T19:24:40Z,Desktop
1352,16.0,search,/account,2025-05-08T07:57:25Z,MOBILE
1890,9.0,add_to_cart,/orders,2025-05-13 23:38:36,Mobile
1094,47.0,CLICK ,/orders,2025-01-07 15:20:57,Mobile
1156,98.0,PURCHASE,/orders,2025-03-04T23:53:45Z,mobile
1782,80.0,Logout,/orders,28/01/2025 17:07,mobile
1959,17.0,search,/account,2025-01-03 19:34:37,Mobile
500,55.0,Logout,/account,24/01/2025 01:32,Desktop
339,39.0,Add_To_Cart,/products,10/01/2025 06:58,
1189,52.0,ADD TO CART,/account,03/07/2025 09:57,
29,52.0,Logout,/home,2025-03-16T07:52:58Z,Tablet
1218,16.0, purchase ,/account,14/04/2025 13:54,Desktop
1400,27.0,SEARCH,/orders,2025-03-02 20:34:25,Mobile
1821,48.0,purchase,/checkout,2025-02-09 12:54:40,
946,86.0,Purchase,/cart,15/04/2025 06:01,MOBILE
170,38.0,log_out,/product/105,2025-05-04 10:15:00,mobile
1405,15.0, page_view,/account,2025-06-19T04:03:07Z,mobile
1198,48.0,add-to-cart,/product/105,2025-07-01 03:45:15,Mobile
1254,35.0,click,/products,31/05/2025 00:06,Mobile
1614,29.0,pageview,/account,25/05/2025 13:39,
